# LAMMPS data file written by OVITO
5000 atoms
3 atom types
-0.6215 61.497499 xlo xhi
-0.007003 215.492997 ylo yhi
-3.3 6.7 zlo zhi

Atoms # atomic

68 2 40.998001 0.717 1.7
69 2 42.241001 1.435 1.7
70 2 43.483002 3.586 1.7
71 2 42.241001 2.869 1.7
72 2 43.483002 0.717 1.7
73 2 44.726002 1.435 1.7
74 2 45.967999 3.586 1.7
75 2 44.726002 2.869 1.7
76 2 45.967999 0.717 1.7
77 2 47.209999 1.435 1.7
78 2 48.452999 3.586 1.7
79 2 47.209999 2.869 1.7
80 2 48.452999 0.717 1.7
81 2 49.695 1.435 1.7
82 2 50.937 3.586 1.7
83 2 49.695 2.869 1.7
84 2 50.937 0.717 1.7
85 2 52.18 1.435 1.7
86 2 53.422001 3.586 1.7
87 2 52.18 2.869 1.7
88 2 53.422001 0.717 1.7
89 2 54.665001 1.435 1.7
90 2 55.907001 3.586 1.7
91 2 54.665001 2.869 1.7
92 2 55.907001 0.717 1.7
93 2 57.148998 1.435 1.7
94 2 58.391998 3.586 1.7
95 2 57.148998 2.869 1.7
96 2 58.391998 0.717 1.7
97 2 59.633999 1.435 1.7
98 2 60.875999 3.586 1.7
99 2 59.633999 2.869 1.7
100 2 60.875999 0.717 1.7
101 2 0.0 5.738 1.7
102 2 1.242 7.89 1.7
103 2 0.0 7.173 1.7
104 2 1.242 5.021 1.7
105 2 2.485 5.738 1.7
106 2 3.727 7.89 1.7
107 2 2.485 7.173 1.7
108 2 3.727 5.021 1.7
109 2 4.97 5.738 1.7
110 2 6.212 7.89 1.7
111 2 4.97 7.173 1.7
112 2 6.212 5.021 1.7
113 2 7.454 5.738 1.7
114 2 8.697 7.89 1.7
115 2 7.454 7.173 1.7
116 2 8.697 5.021 1.7
117 2 9.939 5.738 1.7
118 2 11.181 7.89 1.7
119 2 9.939 7.173 1.7
120 2 11.181 5.021 1.7
121 2 12.424 5.738 1.7
122 2 13.666 7.89 1.7
123 2 12.424 7.173 1.7
124 2 13.666 5.021 1.7
125 2 14.909 5.738 1.7
126 2 16.150999 7.89 1.7
127 2 14.909 7.173 1.7
128 2 16.150999 5.021 1.7
129 2 17.393 5.738 1.7
130 2 18.636 7.89 1.7
131 2 17.393 7.173 1.7
132 2 18.636 5.021 1.7
133 2 19.878 5.738 1.7
134 2 21.120001 7.89 1.7
135 2 19.878 7.173 1.7
136 2 21.120001 5.021 1.7
137 2 22.363001 5.738 1.7
138 2 23.605 7.89 1.7
139 2 22.363001 7.173 1.7
140 2 23.605 5.021 1.7
141 2 24.848 5.738 1.7
142 2 26.09 7.89 1.7
143 2 24.848 7.173 1.7
144 2 26.09 5.021 1.7
145 2 27.332001 5.738 1.7
146 2 28.575001 7.89 1.7
147 2 27.332001 7.173 1.7
148 2 28.575001 5.021 1.7
149 2 29.816999 5.738 1.7
150 2 31.059 7.89 1.7
151 2 29.816999 7.173 1.7
152 2 31.059 5.021 1.7
153 2 32.301998 5.738 1.7
154 2 33.543999 7.89 1.7
155 2 32.301998 7.173 1.7
156 2 33.543999 5.021 1.7
157 2 34.786999 5.738 1.7
158 2 36.028999 7.89 1.7
159 2 34.786999 7.173 1.7
160 2 36.028999 5.021 1.7
161 2 37.271 5.738 1.7
162 2 38.514 7.89 1.7
163 2 37.271 7.173 1.7
164 2 38.514 5.021 1.7
165 2 39.756001 5.738 1.7
166 2 40.998001 7.89 1.7
167 2 39.756001 7.173 1.7
168 2 40.998001 5.021 1.7
169 2 42.241001 5.738 1.7
170 2 43.483002 7.89 1.7
171 2 42.241001 7.173 1.7
172 2 43.483002 5.021 1.7
173 2 44.726002 5.738 1.7
174 2 45.967999 7.89 1.7
175 2 44.726002 7.173 1.7
176 2 45.967999 5.021 1.7
177 2 47.209999 5.738 1.7
178 2 48.452999 7.89 1.7
179 2 47.209999 7.173 1.7
180 2 48.452999 5.021 1.7
181 2 49.695 5.738 1.7
182 2 50.937 7.89 1.7
183 2 49.695 7.173 1.7
184 2 50.937 5.021 1.7
185 2 52.18 5.738 1.7
186 2 53.422001 7.89 1.7
187 2 52.18 7.173 1.7
188 2 53.422001 5.021 1.7
189 2 54.665001 5.738 1.7
190 2 55.907001 7.89 1.7
191 2 54.665001 7.173 1.7
192 2 55.907001 5.021 1.7
193 2 57.148998 5.738 1.7
194 2 58.391998 7.89 1.7
195 2 57.148998 7.173 1.7
196 2 58.391998 5.021 1.7
197 2 59.633999 5.738 1.7
198 2 60.875999 7.89 1.7
199 2 59.633999 7.173 1.7
200 2 60.875999 5.021 1.7
201 2 0.0 10.042 1.7
202 2 1.242 12.194 1.7
203 2 0.0 11.477 1.7
204 2 1.242 9.325 1.7
205 2 2.485 10.042 1.7
206 2 3.727 12.194 1.7
207 2 2.485 11.477 1.7
208 2 3.727 9.325 1.7
209 2 4.97 10.042 1.7
210 2 6.212 12.194 1.7
211 2 4.97 11.477 1.7
212 2 6.212 9.325 1.7
213 2 7.454 10.042 1.7
214 2 8.697 12.194 1.7
215 2 7.454 11.477 1.7
216 2 8.697 9.325 1.7
217 2 9.939 10.042 1.7
218 2 11.181 12.194 1.7
219 2 9.939 11.477 1.7
220 2 11.181 9.325 1.7
221 2 12.424 10.042 1.7
222 2 13.666 12.194 1.7
223 2 12.424 11.477 1.7
224 2 13.666 9.325 1.7
225 2 14.909 10.042 1.7
226 2 16.150999 12.194 1.7
227 2 14.909 11.477 1.7
228 2 16.150999 9.325 1.7
229 2 17.393 10.042 1.7
230 2 18.636 12.194 1.7
231 2 17.393 11.477 1.7
232 2 18.636 9.325 1.7
233 2 19.878 10.042 1.7
234 2 21.120001 12.194 1.7
235 2 19.878 11.477 1.7
236 2 21.120001 9.325 1.7
237 2 22.363001 10.042 1.7
238 2 23.605 12.194 1.7
239 2 22.363001 11.477 1.7
240 2 23.605 9.325 1.7
241 2 24.848 10.042 1.7
242 2 26.09 12.194 1.7
243 2 24.848 11.477 1.7
244 2 26.09 9.325 1.7
245 2 27.332001 10.042 1.7
246 2 28.575001 12.194 1.7
247 2 27.332001 11.477 1.7
248 2 28.575001 9.325 1.7
249 2 29.816999 10.042 1.7
250 2 31.059 12.194 1.7
251 2 29.816999 11.477 1.7
252 2 31.059 9.325 1.7
253 2 32.301998 10.042 1.7
254 2 33.543999 12.194 1.7
255 2 32.301998 11.477 1.7
256 2 33.543999 9.325 1.7
257 2 34.786999 10.042 1.7
258 2 36.028999 12.194 1.7
259 2 34.786999 11.477 1.7
260 2 36.028999 9.325 1.7
261 2 37.271 10.042 1.7
262 2 38.514 12.194 1.7
263 2 37.271 11.477 1.7
264 2 38.514 9.325 1.7
265 2 39.756001 10.042 1.7
266 2 40.998001 12.194 1.7
267 2 39.756001 11.477 1.7
268 2 40.998001 9.325 1.7
269 2 42.241001 10.042 1.7
270 2 43.483002 12.194 1.7
271 2 42.241001 11.477 1.7
272 2 43.483002 9.325 1.7
273 2 44.726002 10.042 1.7
274 2 45.967999 12.194 1.7
275 2 44.726002 11.477 1.7
276 2 45.967999 9.325 1.7
277 2 47.209999 10.042 1.7
278 2 48.452999 12.194 1.7
279 2 47.209999 11.477 1.7
280 2 48.452999 9.325 1.7
281 2 49.695 10.042 1.7
282 2 50.937 12.194 1.7
283 2 49.695 11.477 1.7
284 2 50.937 9.325 1.7
285 2 52.18 10.042 1.7
286 2 53.422001 12.194 1.7
287 2 52.18 11.477 1.7
288 2 53.422001 9.325 1.7
289 2 54.665001 10.042 1.7
290 2 55.907001 12.194 1.7
291 2 54.665001 11.477 1.7
292 2 55.907001 9.325 1.7
293 2 57.148998 10.042 1.7
294 2 58.391998 12.194 1.7
295 2 57.148998 11.477 1.7
296 2 58.391998 9.325 1.7
297 2 59.633999 10.042 1.7
298 2 60.875999 12.194 1.7
299 2 59.633999 11.477 1.7
300 2 60.875999 9.325 1.7
301 2 0.0 14.346 1.7
302 2 1.242 16.497999 1.7
303 2 0.0 15.78 1.7
304 2 1.242 13.628 1.7
305 2 2.485 14.346 1.7
306 2 3.727 16.497999 1.7
307 2 2.485 15.78 1.7
308 2 3.727 13.628 1.7
309 2 4.97 14.346 1.7
310 2 6.212 16.497999 1.7
311 2 4.97 15.78 1.7
312 2 6.212 13.628 1.7
313 2 7.454 14.346 1.7
314 2 8.697 16.497999 1.7
315 2 7.454 15.78 1.7
316 2 8.697 13.628 1.7
317 2 9.939 14.346 1.7
318 2 11.181 16.497999 1.7
319 2 9.939 15.78 1.7
320 2 11.181 13.628 1.7
321 2 12.424 14.346 1.7
322 2 13.666 16.497999 1.7
323 2 12.424 15.78 1.7
324 2 13.666 13.628 1.7
325 2 14.909 14.346 1.7
326 2 16.150999 16.497999 1.7
327 2 14.909 15.78 1.7
328 2 16.150999 13.628 1.7
329 2 17.393 14.346 1.7
330 2 18.636 16.497999 1.7
331 2 17.393 15.78 1.7
332 2 18.636 13.628 1.7
333 2 19.878 14.346 1.7
334 2 21.120001 16.497999 1.7
335 2 19.878 15.78 1.7
336 2 21.120001 13.628 1.7
337 2 22.363001 14.346 1.7
338 2 23.605 16.497999 1.7
339 2 22.363001 15.78 1.7
340 2 23.605 13.628 1.7
341 2 24.848 14.346 1.7
342 2 26.09 16.497999 1.7
343 2 24.848 15.78 1.7
344 2 26.09 13.628 1.7
345 2 27.332001 14.346 1.7
346 2 28.575001 16.497999 1.7
347 2 27.332001 15.78 1.7
348 2 28.575001 13.628 1.7
349 2 29.816999 14.346 1.7
350 2 31.059 16.497999 1.7
351 2 29.816999 15.78 1.7
352 2 31.059 13.628 1.7
353 2 32.301998 14.346 1.7
354 2 33.543999 16.497999 1.7
355 2 32.301998 15.78 1.7
356 2 33.543999 13.628 1.7
357 2 34.786999 14.346 1.7
358 2 36.028999 16.497999 1.7
359 2 34.786999 15.78 1.7
360 2 36.028999 13.628 1.7
361 2 37.271 14.346 1.7
362 2 38.514 16.497999 1.7
363 2 37.271 15.78 1.7
364 2 38.514 13.628 1.7
365 2 39.756001 14.346 1.7
366 2 40.998001 16.497999 1.7
367 2 39.756001 15.78 1.7
368 2 40.998001 13.628 1.7
369 2 42.241001 14.346 1.7
370 2 43.483002 16.497999 1.7
371 2 42.241001 15.78 1.7
372 2 43.483002 13.628 1.7
373 2 44.726002 14.346 1.7
374 2 45.967999 16.497999 1.7
375 2 44.726002 15.78 1.7
376 2 45.967999 13.628 1.7
377 2 47.209999 14.346 1.7
378 2 48.452999 16.497999 1.7
379 2 47.209999 15.78 1.7
380 2 48.452999 13.628 1.7
381 2 49.695 14.346 1.7
382 2 50.937 16.497999 1.7
383 2 49.695 15.78 1.7
384 2 50.937 13.628 1.7
385 2 52.18 14.346 1.7
386 2 53.422001 16.497999 1.7
387 2 52.18 15.78 1.7
388 2 53.422001 13.628 1.7
389 2 54.665001 14.346 1.7
390 2 55.907001 16.497999 1.7
391 2 54.665001 15.78 1.7
392 2 55.907001 13.628 1.7
393 2 57.148998 14.346 1.7
394 2 58.391998 16.497999 1.7
395 2 57.148998 15.78 1.7
396 2 58.391998 13.628 1.7
397 2 59.633999 14.346 1.7
398 2 60.875999 16.497999 1.7
399 2 59.633999 15.78 1.7
400 2 60.875999 13.628 1.7
401 2 0.0 18.649 1.7
402 2 1.242 20.801001 1.7
403 2 0.0 20.084 1.7
404 2 1.242 17.931999 1.7
405 2 2.485 18.649 1.7
406 2 3.727 20.801001 1.7
407 2 2.485 20.084 1.7
408 2 3.727 17.931999 1.7
409 2 4.97 18.649 1.7
410 2 6.212 20.801001 1.7
411 2 4.97 20.084 1.7
412 2 6.212 17.931999 1.7
413 2 7.454 18.649 1.7
414 2 8.697 20.801001 1.7
415 2 7.454 20.084 1.7
416 2 8.697 17.931999 1.7
417 2 9.939 18.649 1.7
418 2 11.181 20.801001 1.7
419 2 9.939 20.084 1.7
420 2 11.181 17.931999 1.7
421 2 12.424 18.649 1.7
422 2 13.666 20.801001 1.7
423 2 12.424 20.084 1.7
424 2 13.666 17.931999 1.7
425 2 14.909 18.649 1.7
426 2 16.150999 20.801001 1.7
427 2 14.909 20.084 1.7
428 2 16.150999 17.931999 1.7
429 2 17.393 18.649 1.7
430 2 18.636 20.801001 1.7
431 2 17.393 20.084 1.7
432 2 18.636 17.931999 1.7
433 2 19.878 18.649 1.7
434 2 21.120001 20.801001 1.7
435 2 19.878 20.084 1.7
436 2 21.120001 17.931999 1.7
437 2 22.363001 18.649 1.7
438 2 23.605 20.801001 1.7
439 2 22.363001 20.084 1.7
440 2 23.605 17.931999 1.7
441 2 24.848 18.649 1.7
442 2 26.09 20.801001 1.7
443 2 24.848 20.084 1.7
444 2 26.09 17.931999 1.7
445 2 27.332001 18.649 1.7
446 2 28.575001 20.801001 1.7
447 2 27.332001 20.084 1.7
448 2 28.575001 17.931999 1.7
449 2 29.816999 18.649 1.7
450 2 31.059 20.801001 1.7
451 2 29.816999 20.084 1.7
452 2 31.059 17.931999 1.7
453 2 32.301998 18.649 1.7
454 2 33.543999 20.801001 1.7
455 2 32.301998 20.084 1.7
456 2 33.543999 17.931999 1.7
457 2 34.786999 18.649 1.7
458 2 36.028999 20.801001 1.7
459 2 34.786999 20.084 1.7
460 2 36.028999 17.931999 1.7
461 2 37.271 18.649 1.7
462 2 38.514 20.801001 1.7
463 2 37.271 20.084 1.7
464 2 38.514 17.931999 1.7
465 2 39.756001 18.649 1.7
466 2 40.998001 20.801001 1.7
467 2 39.756001 20.084 1.7
468 2 40.998001 17.931999 1.7
469 2 42.241001 18.649 1.7
470 2 43.483002 20.801001 1.7
471 2 42.241001 20.084 1.7
472 2 43.483002 17.931999 1.7
473 2 44.726002 18.649 1.7
474 2 45.967999 20.801001 1.7
475 2 44.726002 20.084 1.7
476 2 45.967999 17.931999 1.7
477 2 47.209999 18.649 1.7
478 2 48.452999 20.801001 1.7
479 2 47.209999 20.084 1.7
480 2 48.452999 17.931999 1.7
481 2 49.695 18.649 1.7
482 2 50.937 20.801001 1.7
483 2 49.695 20.084 1.7
484 2 50.937 17.931999 1.7
485 2 52.18 18.649 1.7
486 2 53.422001 20.801001 1.7
487 2 52.18 20.084 1.7
488 2 53.422001 17.931999 1.7
489 2 54.665001 18.649 1.7
490 2 55.907001 20.801001 1.7
491 2 54.665001 20.084 1.7
492 2 55.907001 17.931999 1.7
493 2 57.148998 18.649 1.7
494 2 58.391998 20.801001 1.7
495 2 57.148998 20.084 1.7
496 2 58.391998 17.931999 1.7
497 2 59.633999 18.649 1.7
498 2 60.875999 20.801001 1.7
499 2 59.633999 20.084 1.7
500 2 60.875999 17.931999 1.7
501 2 0.0 22.952999 1.7
502 2 1.242 25.105 1.7
503 2 0.0 24.388 1.7
504 2 1.242 22.236 1.7
505 2 2.485 22.952999 1.7
506 2 3.727 25.105 1.7
507 2 2.485 24.388 1.7
508 2 3.727 22.236 1.7
509 2 4.97 22.952999 1.7
510 2 6.212 25.105 1.7
511 2 4.97 24.388 1.7
512 2 6.212 22.236 1.7
513 2 7.454 22.952999 1.7
514 2 8.697 25.105 1.7
515 2 7.454 24.388 1.7
516 2 8.697 22.236 1.7
517 2 9.939 22.952999 1.7
518 2 11.181 25.105 1.7
519 2 9.939 24.388 1.7
520 2 11.181 22.236 1.7
521 2 12.424 22.952999 1.7
522 2 13.666 25.105 1.7
523 2 12.424 24.388 1.7
524 2 13.666 22.236 1.7
525 2 14.909 22.952999 1.7
526 2 16.150999 25.105 1.7
527 2 14.909 24.388 1.7
528 2 16.150999 22.236 1.7
529 2 17.393 22.952999 1.7
530 2 18.636 25.105 1.7
531 2 17.393 24.388 1.7
532 2 18.636 22.236 1.7
533 2 19.878 22.952999 1.7
534 2 21.120001 25.105 1.7
535 2 19.878 24.388 1.7
536 2 21.120001 22.236 1.7
537 2 22.363001 22.952999 1.7
538 2 23.605 25.105 1.7
539 2 22.363001 24.388 1.7
540 2 23.605 22.236 1.7
541 2 24.848 22.952999 1.7
542 2 26.09 25.105 1.7
543 2 24.848 24.388 1.7
544 2 26.09 22.236 1.7
545 2 27.332001 22.952999 1.7
546 2 28.575001 25.105 1.7
547 2 27.332001 24.388 1.7
548 2 28.575001 22.236 1.7
549 2 29.816999 22.952999 1.7
550 2 31.059 25.105 1.7
551 2 29.816999 24.388 1.7
552 2 31.059 22.236 1.7
553 2 32.301998 22.952999 1.7
554 2 33.543999 25.105 1.7
555 2 32.301998 24.388 1.7
556 2 33.543999 22.236 1.7
557 2 34.786999 22.952999 1.7
558 2 36.028999 25.105 1.7
559 2 34.786999 24.388 1.7
560 2 36.028999 22.236 1.7
561 2 37.271 22.952999 1.7
562 2 38.514 25.105 1.7
563 2 37.271 24.388 1.7
564 2 38.514 22.236 1.7
565 2 39.756001 22.952999 1.7
566 2 40.998001 25.105 1.7
567 2 39.756001 24.388 1.7
568 2 40.998001 22.236 1.7
569 2 42.241001 22.952999 1.7
570 2 43.483002 25.105 1.7
571 2 42.241001 24.388 1.7
572 2 43.483002 22.236 1.7
573 2 44.726002 22.952999 1.7
574 2 45.967999 25.105 1.7
575 2 44.726002 24.388 1.7
576 2 45.967999 22.236 1.7
577 2 47.209999 22.952999 1.7
578 2 48.452999 25.105 1.7
579 2 47.209999 24.388 1.7
580 2 48.452999 22.236 1.7
581 2 49.695 22.952999 1.7
582 2 50.937 25.105 1.7
583 2 49.695 24.388 1.7
584 2 50.937 22.236 1.7
585 2 52.18 22.952999 1.7
586 2 53.422001 25.105 1.7
587 2 52.18 24.388 1.7
588 2 53.422001 22.236 1.7
589 2 54.665001 22.952999 1.7
590 2 55.907001 25.105 1.7
591 2 54.665001 24.388 1.7
592 2 55.907001 22.236 1.7
593 2 57.148998 22.952999 1.7
594 2 58.391998 25.105 1.7
595 2 57.148998 24.388 1.7
596 2 58.391998 22.236 1.7
597 2 59.633999 22.952999 1.7
598 2 60.875999 25.105 1.7
599 2 59.633999 24.388 1.7
600 2 60.875999 22.236 1.7
601 2 0.0 27.257 1.7
602 2 1.242 29.409 1.7
603 2 0.0 28.691 1.7
604 2 1.242 26.540001 1.7
605 2 2.485 27.257 1.7
606 2 3.727 29.409 1.7
607 2 2.485 28.691 1.7
608 2 3.727 26.540001 1.7
609 2 4.97 27.257 1.7
610 2 6.212 29.409 1.7
611 2 4.97 28.691 1.7
612 2 6.212 26.540001 1.7
613 2 7.454 27.257 1.7
614 2 8.697 29.409 1.7
615 2 7.454 28.691 1.7
616 2 8.697 26.540001 1.7
617 2 9.939 27.257 1.7
618 2 11.181 29.409 1.7
619 2 9.939 28.691 1.7
620 2 11.181 26.540001 1.7
621 2 12.424 27.257 1.7
622 2 13.666 29.409 1.7
623 2 12.424 28.691 1.7
624 2 13.666 26.540001 1.7
625 2 14.909 27.257 1.7
626 2 16.150999 29.409 1.7
627 2 14.909 28.691 1.7
628 2 16.150999 26.540001 1.7
629 2 17.393 27.257 1.7
630 2 18.636 29.409 1.7
631 2 17.393 28.691 1.7
632 2 18.636 26.540001 1.7
633 2 19.878 27.257 1.7
634 2 21.120001 29.409 1.7
635 2 19.878 28.691 1.7
636 2 21.120001 26.540001 1.7
637 2 22.363001 27.257 1.7
638 2 23.605 29.409 1.7
639 2 22.363001 28.691 1.7
640 2 23.605 26.540001 1.7
641 2 24.848 27.257 1.7
642 2 26.09 29.409 1.7
643 2 24.848 28.691 1.7
644 2 26.09 26.540001 1.7
645 2 27.332001 27.257 1.7
646 2 28.575001 29.409 1.7
647 2 27.332001 28.691 1.7
648 2 28.575001 26.540001 1.7
649 2 29.816999 27.257 1.7
650 2 31.059 29.409 1.7
651 2 29.816999 28.691 1.7
652 2 31.059 26.540001 1.7
653 2 32.301998 27.257 1.7
654 2 33.543999 29.409 1.7
655 2 32.301998 28.691 1.7
656 2 33.543999 26.540001 1.7
657 2 34.786999 27.257 1.7
658 2 36.028999 29.409 1.7
659 2 34.786999 28.691 1.7
660 2 36.028999 26.540001 1.7
661 2 37.271 27.257 1.7
662 2 38.514 29.409 1.7
663 2 37.271 28.691 1.7
664 2 38.514 26.540001 1.7
665 2 39.756001 27.257 1.7
666 2 40.998001 29.409 1.7
667 2 39.756001 28.691 1.7
668 2 40.998001 26.540001 1.7
669 2 42.241001 27.257 1.7
670 2 43.483002 29.409 1.7
671 2 42.241001 28.691 1.7
672 2 43.483002 26.540001 1.7
673 2 44.726002 27.257 1.7
674 2 45.967999 29.409 1.7
675 2 44.726002 28.691 1.7
676 2 45.967999 26.540001 1.7
677 2 47.209999 27.257 1.7
678 2 48.452999 29.409 1.7
679 2 47.209999 28.691 1.7
680 2 48.452999 26.540001 1.7
681 2 49.695 27.257 1.7
682 2 50.937 29.409 1.7
683 2 49.695 28.691 1.7
684 2 50.937 26.540001 1.7
685 2 52.18 27.257 1.7
686 2 53.422001 29.409 1.7
687 2 52.18 28.691 1.7
688 2 53.422001 26.540001 1.7
689 2 54.665001 27.257 1.7
690 2 55.907001 29.409 1.7
691 2 54.665001 28.691 1.7
692 2 55.907001 26.540001 1.7
693 2 57.148998 27.257 1.7
694 2 58.391998 29.409 1.7
695 2 57.148998 28.691 1.7
696 2 58.391998 26.540001 1.7
697 2 59.633999 27.257 1.7
698 2 60.875999 29.409 1.7
699 2 59.633999 28.691 1.7
700 2 60.875999 26.540001 1.7
701 2 0.0 31.561001 1.7
702 2 1.242 33.712002 1.7
703 2 0.0 32.994999 1.7
704 2 1.242 30.843 1.7
705 2 2.485 31.561001 1.7
706 2 3.727 33.712002 1.7
707 2 2.485 32.994999 1.7
708 2 3.727 30.843 1.7
709 2 4.97 31.561001 1.7
710 2 6.212 33.712002 1.7
711 2 4.97 32.994999 1.7
712 2 6.212 30.843 1.7
713 2 7.454 31.561001 1.7
714 2 8.697 33.712002 1.7
715 2 7.454 32.994999 1.7
716 2 8.697 30.843 1.7
717 2 9.939 31.561001 1.7
718 2 11.181 33.712002 1.7
719 2 9.939 32.994999 1.7
720 2 11.181 30.843 1.7
721 2 12.424 31.561001 1.7
722 2 13.666 33.712002 1.7
723 2 12.424 32.994999 1.7
724 2 13.666 30.843 1.7
725 2 14.909 31.561001 1.7
726 2 16.150999 33.712002 1.7
727 2 14.909 32.994999 1.7
728 2 16.150999 30.843 1.7
729 2 17.393 31.561001 1.7
730 2 18.636 33.712002 1.7
731 2 17.393 32.994999 1.7
732 2 18.636 30.843 1.7
733 2 19.878 31.561001 1.7
734 2 21.120001 33.712002 1.7
735 2 19.878 32.994999 1.7
736 2 21.120001 30.843 1.7
737 2 22.363001 31.561001 1.7
738 2 23.605 33.712002 1.7
739 2 22.363001 32.994999 1.7
740 2 23.605 30.843 1.7
741 2 24.848 31.561001 1.7
742 2 26.09 33.712002 1.7
743 2 24.848 32.994999 1.7
744 2 26.09 30.843 1.7
745 2 27.332001 31.561001 1.7
746 2 28.575001 33.712002 1.7
747 2 27.332001 32.994999 1.7
748 2 28.575001 30.843 1.7
749 2 29.816999 31.561001 1.7
750 2 31.059 33.712002 1.7
751 2 29.816999 32.994999 1.7
752 2 31.059 30.843 1.7
753 2 32.301998 31.561001 1.7
754 2 33.543999 33.712002 1.7
755 2 32.301998 32.994999 1.7
756 2 33.543999 30.843 1.7
757 2 34.786999 31.561001 1.7
758 2 36.028999 33.712002 1.7
759 2 34.786999 32.994999 1.7
760 2 36.028999 30.843 1.7
761 2 37.271 31.561001 1.7
762 2 38.514 33.712002 1.7
763 2 37.271 32.994999 1.7
764 2 38.514 30.843 1.7
765 2 39.756001 31.561001 1.7
766 2 40.998001 33.712002 1.7
767 2 39.756001 32.994999 1.7
768 2 40.998001 30.843 1.7
769 2 42.241001 31.561001 1.7
770 2 43.483002 33.712002 1.7
771 2 42.241001 32.994999 1.7
772 2 43.483002 30.843 1.7
773 2 44.726002 31.561001 1.7
774 2 45.967999 33.712002 1.7
775 2 44.726002 32.994999 1.7
776 2 45.967999 30.843 1.7
777 2 47.209999 31.561001 1.7
778 2 48.452999 33.712002 1.7
779 2 47.209999 32.994999 1.7
780 2 48.452999 30.843 1.7
781 2 49.695 31.561001 1.7
782 2 50.937 33.712002 1.7
783 2 49.695 32.994999 1.7
784 2 50.937 30.843 1.7
785 2 52.18 31.561001 1.7
786 2 53.422001 33.712002 1.7
787 2 52.18 32.994999 1.7
788 2 53.422001 30.843 1.7
789 2 54.665001 31.561001 1.7
790 2 55.907001 33.712002 1.7
791 2 54.665001 32.994999 1.7
792 2 55.907001 30.843 1.7
793 2 57.148998 31.561001 1.7
794 2 58.391998 33.712002 1.7
795 2 57.148998 32.994999 1.7
796 2 58.391998 30.843 1.7
797 2 59.633999 31.561001 1.7
798 2 60.875999 33.712002 1.7
799 2 59.633999 32.994999 1.7
800 2 60.875999 30.843 1.7
801 2 0.0 35.863998 1.7
802 2 1.242 38.015999 1.7
803 2 0.0 37.299 1.7
804 2 1.242 35.146999 1.7
805 2 2.485 35.863998 1.7
806 2 3.727 38.015999 1.7
807 2 2.485 37.299 1.7
808 2 3.727 35.146999 1.7
809 2 4.97 35.863998 1.7
810 2 6.212 38.015999 1.7
811 2 4.97 37.299 1.7
812 2 6.212 35.146999 1.7
813 2 7.454 35.863998 1.7
814 2 8.697 38.015999 1.7
815 2 7.454 37.299 1.7
816 2 8.697 35.146999 1.7
817 2 9.939 35.863998 1.7
818 2 11.181 38.015999 1.7
819 2 9.939 37.299 1.7
820 2 11.181 35.146999 1.7
821 2 12.424 35.863998 1.7
822 2 13.666 38.015999 1.7
823 2 12.424 37.299 1.7
824 2 13.666 35.146999 1.7
825 2 14.909 35.863998 1.7
